course_basic_ID,course_sp_ID,course_name,department,semester,recommended_term,category,credit,beg_week,last_week,teacher,classroom,limits,prereq_ID
PHIL0031172016,02,宗教学概论案例研究,哲学系,秋季学期,7,专业选修课,1.5,9,8,张宁静,中文楼502,90,PHIL0031112013
PHIL0031172020,01,伦理学课程设计,哲学系,秋季学期,7,专业选修课,2,3,12,杨洁博,外语楼413,45,
PHIL0031172020,02,伦理学课程设计,哲学系,秋季学期,7,专业选修课,2,3,12,谢晨楠,中文楼416,45,
PHIL0031172020,03,伦理学课程设计,哲学系,秋季学期,7,专业选修课,2,3,12,徐杰伟,文史楼528,45,
PHIL0031172027,02,宗教学概论实践,哲学系,秋季学期,7,专业必修课,2,1,12,马芳宇,中文楼209,60,PHIL0031162002
PHIL0031172027,03,宗教学概论实践,哲学系,秋季学期,7,专业必修课,2,1,12,张睿欣,外语楼403,60,PHIL0031162002
PHIL0031172027,04,宗教学概论实践,哲学系,秋季学期,7,专业必修课,2,1,12,胡明华,人文楼522,60,PHIL0031162002
GEOG0031112024,01,人文地理学课程设计,地理科学学院,秋季学期,1,专业必修课,2,1,12,谢晨宁,实验楼218,60,
GEOG0031112024,02,人文地理学课程设计,地理科学学院,秋季学期,1,专业必修课,2,1,12,郑芳欣,理科楼328,30,
GEOG0031112024,04,人文地理学课程设计,地理科学学院,秋季学期,1,专业必修课,2,1,12,黄佳睿,理科楼526,30,
GEOG0031132014,03,环境变化研究案例研究,地理科学学院,秋季学期,3,专业必修课,3,5,10,何宁佳,实验楼510,70,GEOG0031112012
GEOG0031132016,01,遥感导论专题,地理科学学院,秋季学期,3,专业必修课,2,9,8,宋宇杰,理科楼303,70,
GEOG0031132016,02,遥感导论专题,地理科学学院,秋季学期,3,专业必修课,2,9,8,李伟璐,信息楼524,80,
GEOG0031132016,03,遥感导论专题,地理科学学院,秋季学期,3,专业必修课,2,9,8,李琪博,信息楼521,50,
GEOG0031132018,02,地理信息系统实践,地理科学学院,秋季学期,3,专业必修课,3,1,16,朱琳洋,信息楼427,65,
GEOG0031152004,02,地貌学实践,地理科学学院,秋季学期,5,专业必修课,2.5,3,12,高昕峰,理科楼309,80,GEOG0031142001
GEOG0031152004,03,地貌学实践,地理科学学院,秋季学期,5,专业必修课,2.5,3,12,刘欣昕,信息楼427,80,GEOG0031142001
GEOG0031152005,01,遥感导论课程设计,地理科学学院,秋季学期,5,专业必修课,3.5,3,12,何睿琳,综合楼105,80,
GEOG0031152005,03,遥感导论课程设计,地理科学学院,秋季学期,5,专业必修课,3.5,3,12,杨伟璐,实验楼515,60,
GEOG0031152010,01,人文地理学专题,地理科学学院,秋季学期,5,专业选修课,1,1,8,马然静,理科楼518,70,
GEOG0031152010,02,人文地理学专题,地理科学学院,秋季学期,5,专业选修课,1,1,8,刘欣昕,综合楼507,80,
GEOG0031152021,01,地貌学案例研究,地理科学学院,秋季学期,5,专业选修课,3,1,18,黄欣昕,综合楼524,80,GEOG0031132016
GEOG0031172011,01,地貌学,地理科学学院,秋季学期,7,专业选修课,1,5,8,梁雯伟,综合楼125,80,GEOG0031152005;GEOG0031152004
GEOG0031172011,02,地貌学,地理科学学院,秋季学期,7,专业选修课,1,5,8,宋磊芳,综合楼330,80,GEOG0031152005;GEOG0031152004
GEOG0031172011,03,地貌学,地理科学学院,秋季学期,7,专业选修课,1,5,8,马敏华,信息楼404,80,GEOG0031152005;GEOG0031152004
URBN0031112024,03,区域经济学实践,城市与区域科学学院,秋季学期,1,学科基础课,3,1,14,陈宁佳,理科楼502,60,
URBN0031112024,05,区域经济学实践,城市与区域科学学院,秋季学期,1,学科基础课,3,1,14,何楠磊,实验楼516,60,
URBN0031132007,01,城市更新,城市与区域科学学院,秋季学期,3,专业选修课,3,1,12,高然静,综合楼430,30,
URBN0031132017,01,城市更新实验,城市与区域科学学院,秋季学期,3,专业必修课,1.5,9,8,李悦然,理科楼224,80,URBN0031112012
URBN0031132017,02,城市更新实验,城市与区域科学学院,秋季学期,3,专业必修课,1.5,9,8,马宁佳,实验楼423,100,URBN0031112012
URBN0031132017,03,城市更新实验,城市与区域科学学院,秋季学期,3,专业必修课,1.5,9,8,谢磊芳,实验楼422,90,URBN0031112012
URBN0031132028,01,乡村振兴规划实验,城市与区域科学学院,秋季学期,3,专业选修课,2,1,14,梁然静,理科楼301,90,
URBN0031152003,02,城市治理实践,城市与区域科学学院,秋季学期,5,专业选修课,3,1,14,梁敏华,理科楼112,80,
URBN0031152029,02,乡村振兴规划,城市与区域科学学院,秋季学期,5,专业选修课,3,1,14,谢静雯,理科楼423,60,URBN0031142021
URBN0031172015,02,房地产经济学实践,城市与区域科学学院,秋季学期,7,专业必修课,2,1,14,梁杰宇,理科楼119,40,
URBN0031172020,02,城市更新课程设计,城市与区域科学学院,秋季学期,7,专业必修课,3.5,5,10,马博洁,理科楼314,50,URBN0031142008
URBN0031172020,05,城市更新课程设计,城市与区域科学学院,秋季学期,7,专业必修课,3.5,5,10,杨欣昕,信息楼405,80,URBN0031142008
LANG0031112021,04,科技英语写作案例研究,外语学院,秋季学期,1,专业必修课,2,1,16,杨琳昕,中文楼527,100,
LANG0031132007,01,语言与人工智能专题,外语学院,秋季学期,3,专业必修课,2,1,16,林琳昕,文史楼503,130,LANG0031122001
LANG0031132007,02,语言与人工智能专题,外语学院,秋季学期,3,专业必修课,2,1,16,梁杰静,中文楼216,110,LANG0031122001
LANG0031132012,01,法语入门实验,外语学院,秋季学期,3,专业选修课,1.5,1,12,胡明伟,文史楼216,70,LANG0031112004
LANG0031132015,01,跨文化交流课程设计,外语学院,秋季学期,3,专业选修课,1.5,1,8,刘佳雯,外语楼216,100,
LANG0031152006,02,语言与人工智能案例研究,外语学院,秋季学期,5,专业必修课,3,1,14,罗悦芳,中文楼120,20,LANG0031122001
LANG0031152006,03,语言与人工智能案例研究,外语学院,秋季学期,5,专业必修课,3,1,14,孙峰洋,外语楼104,30,LANG0031122001
LANG0031152006,04,语言与人工智能案例研究,外语学院,秋季学期,5,专业必修课,3,1,14,徐昕华,文史楼522,20,LANG0031122001
LANG0031152011,01,翻译实践,外语学院,秋季学期,5,专业必修课,1.5,1,8,马然琪,文史楼103,60,LANG0031142008
LANG0031152011,02,翻译实践,外语学院,秋季学期,5,专业必修课,1.5,1,8,胡明伟,外语楼426,70,LANG0031142008
LANG0031152011,03,翻译实践,外语学院,秋季学期,5,专业必修课,1.5,1,8,徐杰静,人文楼409,50,LANG0031142008
LANG0031152011,04,翻译实践,外语学院,秋季学期,5,专业必修课,1.5,1,8,杨琳昕,文史楼308,70,LANG0031142008
LANG0031152011,05,翻译实践,外语学院,秋季学期,5,专业必修课,1.5,1,8,林峰洋,中文楼416,80,LANG0031142008
LANG0031152022,01,商务英语专题,外语学院,秋季学期,5,专业必修课,3.5,1,16,周宁磊,外语楼117,70,
LANG0031152022,02,商务英语专题,外语学院,秋季学期,5,专业必修课,3.5,1,16,黄伟敏,外语楼228,80,
LANG0031172018,01,学术英语专题,外语学院,秋季学期,7,专业必修课,2,1,16,张宁磊,人文楼122,110,LANG0031152011
LANG0031172018,02,学术英语专题,外语学院,秋季学期,7,专业必修课,2,1,16,朱欣杰,人文楼323,110,LANG0031152011
LANG0031172018,03,学术英语专题,外语学院,秋季学期,7,专业必修课,2,1,16,杨琳昕,人文楼507,120,LANG0031152011
LANG0031172020,01,英语演讲专题,外语学院,秋季学期,7,专业必修课,2,1,14,王杰静,外语楼327,140,LANG0031152011
LANG0031172020,02,英语演讲专题,外语学院,秋季学期,7,专业必修课,2,1,14,朱宇璐,中文楼413,120,LANG0031152011
LANG0031172020,03,英语演讲专题,外语学院,秋季学期,7,专业必修课,2,1,14,高璐欣,中文楼208,120,LANG0031152011
LANG0031172020,05,英语演讲专题,外语学院,秋季学期,7,专业必修课,2,1,14,梁洋悦,中文楼424,130,LANG0031152011
PREE0031112013,01,幼儿心理学实践,学前教育系,秋季学期,1,专业必修课,1.5,1,10,李峰杰,教二509,60,
PREE0031112013,02,幼儿心理学实践,学前教育系,秋季学期,1,专业必修课,1.5,1,10,何宁静,田家炳楼212,60,
PREE0031112013,03,幼儿心理学实践,学前教育系,秋季学期,1,专业必修课,1.5,1,10,马然峰,教二320,70,
PREE0031112013,04,幼儿心理学实践,学前教育系,秋季学期,1,专业必修课,1.5,1,10,梁雯洁,教一514,50,
PREE0031112017,01,学前儿童科学教育实验,学前教育系,秋季学期,1,学科基础课,2,3,12,郭磊宁,教一418,70,
PREE0031112017,04,学前儿童科学教育实验,学前教育系,秋季学期,1,学科基础课,2,3,12,郑敏晨,实验幼教楼501,70,
PREE0031132006,01,学前儿童语言教育,学前教育系,秋季学期,3,专业选修课,2.5,1,12,王昕琳,教二428,80,PREE0031112003
PREE0031132021,01,儿童行为观察课程设计,学前教育系,秋季学期,3,专业选修课,1,1,8,高璐磊,实验幼教楼104,60,PSYC0031122009
PREE0031132021,02,儿童行为观察课程设计,学前教育系,秋季学期,3,专业选修课,1,1,8,赵宁静,田家炳楼329,30,PSYC0031122009
PREE0031132021,03,儿童行为观察课程设计,学前教育系,秋季学期,3,专业选修课,1,1,8,李峰杰,实验幼教楼304,60,PSYC0031122009
PREE0031152002,01,亲子教育指导实验,学前教育系,秋季学期,5,专业必修课,2,1,12,李琪睿,实验幼教楼430,120,
PREE0031152002,02,亲子教育指导实验,学前教育系,秋季学期,5,专业必修课,2,1,12,吴华雯,教一514,130,
PREE0031152002,03,亲子教育指导实验,学前教育系,秋季学期,5,专业必修课,2,1,12,周璐磊,田家炳楼509,140,
PREE0031152009,01,儿童行为观察实践,学前教育系,秋季学期,5,专业必修课,2,3,12,宋宇然,教一530,40,
PREE0031152009,02,儿童行为观察实践,学前教育系,秋季学期,5,专业必修课,2,3,12,马璐磊,实验幼教楼419,40,
PREE0031152009,03,儿童行为观察实践,学前教育系,秋季学期,5,专业必修课,2,3,12,陈敏晨,教一206,50,
PREE0031152009,04,儿童行为观察实践,学前教育系,秋季学期,5,专业必修课,2,3,12,郑博悦,实验幼教楼117,30,
PREE0031152010,01,幼儿心理学,学前教育系,秋季学期,5,专业必修课,2,9,8,宋静昕,教二113,80,EDUC0031112002
PREE0031152010,02,幼儿心理学,学前教育系,秋季学期,5,专业必修课,2,9,8,胡明华,实验幼教楼126,90,EDUC0031112002
PREE0031152025,02,学前教育学实验,学前教育系,秋季学期,5,专业必修课,3,1,14,高璐磊,教一306,100,
PREE0031152026,01,亲子教育指导专题,学前教育系,秋季学期,5,专业选修课,1,1,8,王杰伟,教一424,40,PREE0031112003
PREE0031152026,02,亲子教育指导专题,学前教育系,秋季学期,5,专业选修课,1,1,8,郑然峰,教一214,40,PREE0031112003
PREE0031152026,03,亲子教育指导专题,学前教育系,秋季学期,5,专业选修课,1,1,8,胡明华,教二411,40,PREE0031112003
PREE0031172012,01,学前儿童语言教育实验,学前教育系,秋季学期,7,专业必修课,1.5,5,8,林琪睿,教二121,60,PREE0031152009;PREE0031122005
PREE0031172012,02,学前儿童语言教育实验,学前教育系,秋季学期,7,专业必修课,1.5,5,8,陈敏晨,田家炳楼313,40,PREE0031152009;PREE0031122005
PREE0031172012,03,学前儿童语言教育实验,学前教育系,秋季学期,7,专业必修课,1.5,5,8,王杰伟,田家炳楼522,60,PREE0031152009;PREE0031122005
PREE0031172012,04,学前儿童语言教育实验,学前教育系,秋季学期,7,专业必修课,1.5,5,8,郭悦明,教二113,50,PREE0031152009;PREE0031122005
PREE0031172018,01,幼儿卫生与保健实践,学前教育系,秋季学期,7,专业选修课,3,3,12,宋磊宁,实验幼教楼427,140,PREE0031152014
PREE0031172020,01,幼儿园环境创设实践,学前教育系,秋季学期,7,专业必修课,2,1,16,陈杰伟,田家炳楼429,45,EDUC0031162011;PREE0031152014
PREE0031172020,02,幼儿园环境创设实践,学前教育系,秋季学期,7,专业必修课,2,1,16,吴华雯,教一319,55,EDUC0031162011;PREE0031152014
PREE0031172020,03,幼儿园环境创设实践,学前教育系,秋季学期,7,专业必修课,2,1,16,马然峰,实验幼教楼511,55,EDUC0031162011;PREE0031152014
PREE0031172020,05,幼儿园环境创设实践,学前教育系,秋季学期,7,专业必修课,2,1,16,周璐磊,实验幼教楼122,65,EDUC0031162011;PREE0031152014
PREE0031172022,01,幼儿游戏理论课程设计,学前教育系,秋季学期,7,专业选修课,1,1,8,胡芳宇,田家炳楼310,30,PREE0031152010
PREE0031172022,02,幼儿游戏理论课程设计,学前教育系,秋季学期,7,专业选修课,1,1,8,王杰伟,教二510,20,PREE0031152010
PREE0031172031,01,学前儿童艺术教育案例研究,学前教育系,秋季学期,7,专业选修课,2.5,9,8,张明华,教二108,50,PREE0031152014
PRIM0031112001,02,小学课程标准解读实践,小学教育系,秋季学期,1,专业必修课,2,1,14,徐璐琪,田家炳楼115,70,
PRIM0031112001,03,小学课程标准解读实践,小学教育系,秋季学期,1,专业必修课,2,1,14,高芳伟,实验幼教楼321,100,
PRIM0031112001,04,小学课程标准解读实践,小学教育系,秋季学期,1,专业必修课,2,1,14,高然琳,教一507,80,
PRIM0031112001,05,小学课程标准解读实践,小学教育系,秋季学期,1,专业必修课,2,1,14,陈芳伟,实验幼教楼220,80,
PRIM0031112003,01,小学教育学实验,小学教育系,秋季学期,1,专业必修课,1.5,1,12,谢欣博,田家炳楼220,80,
PRIM0031112003,02,小学教育学实验,小学教育系,秋季学期,1,专业必修课,1.5,1,12,何雯悦,教一218,80,
PRIM0031112003,03,小学教育学实验,小学教育系,秋季学期,1,专业必修课,1.5,1,12,杨悦雯,教一109,80,
PRIM0031112005,01,小学教师专业技能实验,小学教育系,秋季学期,1,专业必修课,2.5,3,12,周博磊,田家炳楼504,140,
PRIM0031112005,02,小学教师专业技能实验,小学教育系,秋季学期,1,专业必修课,2.5,3,12,宋伟宁,田家炳楼111,120,
PRIM0031112005,03,小学教师专业技能实验,小学教育系,秋季学期,1,专业必修课,2.5,3,12,杨晨杰,教一104,110,
PRIM0031112013,04,小学科学教学设计实验,小学教育系,秋季学期,1,学科基础课,2,1,12,谢欣博,教一417,120,
PRIM0031112021,01,小学教育学实践,小学教育系,秋季学期,1,学科基础课,2,1,16,谢磊楠,教二306,110,
PRIM0031112021,04,小学教育学实践,小学教育系,秋季学期,1,学科基础课,2,1,16,梁昕欣,田家炳楼115,130,
PRIM0031112021,05,小学教育学实践,小学教育系,秋季学期,1,学科基础课,2,1,16,朱磊楠,实验幼教楼417,140,
PRIM0031132004,01,儿童阅读指导,小学教育系,秋季学期,3,专业必修课,3,1,14,张睿宇,教一421,30,
PRIM0031132009,01,儿童阅读指导实践,小学教育系,秋季学期,3,专业选修课,2,1,12,赵楠华,实验幼教楼415,80,EDUC0031112002;PRIM0031112001
PRIM0031132009,02,儿童阅读指导实践,小学教育系,秋季学期,3,专业选修课,2,1,12,马明晨,教一326,60,EDUC0031112002;PRIM0031112001
PRIM0031132017,02,小学语文教学设计,小学教育系,秋季学期,3,专业必修课,3,1,14,罗悦雯,田家炳楼102,40,PSYC0031122013
PRIM0031132017,03,小学语文教学设计,小学教育系,秋季学期,3,专业必修课,3,1,14,马明晨,教二229,40,PSYC0031122013
PRIM0031132024,01,小学语文教学设计课程设计,小学教育系,秋季学期,3,专业选修课,1,1,8,林洁睿,田家炳楼226,80,PSYC0031122009
PRIM0031132024,02,小学语文教学设计课程设计,小学教育系,秋季学期,3,专业选修课,1,1,8,徐昕欣,教一111,90,PSYC0031122009
PRIM0031132024,03,小学语文教学设计课程设计,小学教育系,秋季学期,3,专业选修课,1,1,8,刘宇明,教二322,80,PSYC0031122009
PRIM0031152007,01,小学课程标准解读专题,小学教育系,秋季学期,5,专业选修课,2,1,16,宋华昕,教一428,35,
PRIM0031152011,04,少先队活动设计,小学教育系,秋季学期,5,专业必修课,3,1,16,何洋静,实验幼教楼114,70,EDUC0031112006
PRIM0031172012,02,小学科学教学设计实践,小学教育系,秋季学期,7,专业必修课,3,5,10,吴磊楠,实验幼教楼411,55,
PRIM0031172012,03,小学科学教学设计实践,小学教育系,秋季学期,7,专业必修课,3,5,10,何洋静,田家炳楼227,35,
PRIM0031172014,01,小学教师专业技能实践,小学教育系,秋季学期,7,专业选修课,1.5,1,10,谢欣博,田家炳楼525,120,EDUC0031162004
PRIM0031172014,02,小学教师专业技能实践,小学教育系,秋季学期,7,专业选修课,1.5,1,10,王然琳,教二317,140,EDUC0031162004
PRIM0031172016,01,小学教育评价,小学教育系,秋季学期,7,专业选修课,2,1,16,赵楠华,教二104,70,PRIM0031112003
PRIM0031172016,02,小学教育评价,小学教育系,秋季学期,7,专业选修课,2,1,16,周宁峰,实验幼教楼222,50,PRIM0031112003
PRIM0031172023,01,小学班级管理课程设计,小学教育系,秋季学期,7,专业选修课,1,1,8,陈然琳,教一109,65,EDUC0031112007;PSYC0031162018
PRIM0031172023,02,小学班级管理课程设计,小学教育系,秋季学期,7,专业选修课,1,1,8,刘静敏,实验幼教楼419,45,EDUC0031112007;PSYC0031162018
PRIM0031172023,03,小学班级管理课程设计,小学教育系,秋季学期,7,专业选修课,1,1,8,郑宁峰,田家炳楼104,65,EDUC0031112007;PSYC0031162018
PSYC0031132007,03,学校心理辅导实验,心理与认知科学学院,秋季学期,3,专业选修课,3,1,16,李晨雯,田家炳楼204,40,
PSYC0031132014,02,实验心理学实践,心理与认知科学学院,秋季学期,3,专业选修课,2.5,1,12,孙华睿,教二507,40,PSYC0031122013
PSYC0031132014,03,实验心理学实践,心理与认知科学学院,秋季学期,3,专业选修课,2.5,1,12,郑睿悦,教二114,40,PSYC0031122013
PSYC0031132015,01,儿童青少年心理发展实验,心理与认知科学学院,秋季学期,3,专业必修课,1.5,1,8,宋华睿,教一527,60,PSYC0031122013
PSYC0031132015,02,儿童青少年心理发展实验,心理与认知科学学院,秋季学期,3,专业必修课,1.5,1,8,林琳杰,教二220,70,PSYC0031122013
PSYC0031132015,03,儿童青少年心理发展实验,心理与认知科学学院,秋季学期,3,专业必修课,1.5,1,8,胡楠静,教二322,60,PSYC0031122013
PSYC0031132015,04,儿童青少年心理发展实验,心理与认知科学学院,秋季学期,3,专业必修课,1.5,1,8,黄峰昕,教一128,60,PSYC0031122013
PSYC0031132020,01,学习心理学实践,心理与认知科学学院,秋季学期,3,专业必修课,2.5,1,16,朱静洋,教二413,50,
PSYC0031132020,02,学习心理学实践,心理与认知科学学院,秋季学期,3,专业必修课,2.5,1,16,杨悦博,田家炳楼524,70,
PSYC0031132024,01,普通心理学案例研究,心理与认知科学学院,秋季学期,3,专业必修课,3.5,1,14,郭静洋,实验幼教楼522,80,PSYC0031122009
PSYC0031132024,02,普通心理学案例研究,心理与认知科学学院,秋季学期,3,专业必修课,3.5,1,14,何昕洁,实验幼教楼517,80,PSYC0031122009
PSYC0031152008,01,心理测量案例研究,心理与认知科学学院,秋季学期,5,专业选修课,2.5,5,10,杨悦博,实验幼教楼424,35,PSYC0031132005;PSYC0031142003
PSYC0031152010,02,心理测量实践,心理与认知科学学院,秋季学期,5,专业必修课,2,1,14,张洋欣,田家炳楼201,120,PSYC0031142003;PSYC0031132005
PSYC0031152010,03,心理测量实践,心理与认知科学学院,秋季学期,5,专业必修课,2,1,14,郭宇敏,教二214,130,PSYC0031142003;PSYC0031132005
PSYC0031152010,04,心理测量实践,心理与认知科学学院,秋季学期,5,专业必修课,2,1,14,谢宇敏,实验幼教楼524,120,PSYC0031142003;PSYC0031132005
PSYC0031152016,01,学习心理学案例研究,心理与认知科学学院,秋季学期,5,专业选修课,1,5,8,黄琪宁,教二122,60,PSYC0031122013;PSYC0031132015
PSYC0031152025,01,实验心理学,心理与认知科学学院,秋季学期,5,专业选修课,1.5,1,8,高博晨,实验幼教楼427,140,PSYC0031122023
PSYC0031152025,02,实验心理学,心理与认知科学学院,秋季学期,5,专业选修课,1.5,1,8,何杰琪,教一324,140,PSYC0031122023
PSYC0031172001,01,发展心理学实验,心理与认知科学学院,秋季学期,7,专业选修课,2,1,14,张楠静,实验幼教楼401,110,
PSYC0031172002,03,儿童青少年心理发展专题,心理与认知科学学院,秋季学期,7,专业必修课,3.5,1,18,郑雯华,教一527,50,
PSYC0031172002,05,儿童青少年心理发展专题,心理与认知科学学院,秋季学期,7,专业必修课,3.5,1,18,杨悦博,教二126,20,
PSYC0031172011,01,实验心理学实验,心理与认知科学学院,秋季学期,7,专业选修课,3,3,12,杨琳杰,实验幼教楼417,90,PSYC0031152010;PSYC0031122009
PSYC0031172012,01,教育心理学实践,心理与认知科学学院,秋季学期,7,专业选修课,1.5,3,8,高芳磊,实验幼教楼220,100,PSYC0031122009
PSYC0031172026,01,咨询心理学实践,心理与认知科学学院,秋季学期,7,专业选修课,3,1,16,王敏琳,实验幼教楼522,50,PSYC0031122013
PSYC0031172026,02,咨询心理学实践,心理与认知科学学院,秋季学期,7,专业选修课,3,1,16,梁昕洁,教二320,80,PSYC0031122013
POLI0031112025,01,外交学概论实验,政治与国际关系学院,秋季学期,1,学科基础课,3,1,18,梁杰欣,法商楼103,60,
POLI0031112026,01,国际关系导论,政治与国际关系学院,秋季学期,1,学科基础课,2,1,16,马明磊,法商楼128,120,
POLI0031112026,03,国际关系导论,政治与国际关系学院,秋季学期,1,学科基础课,2,1,16,宋峰宁,法商楼118,100,
POLI0031112026,04,国际关系导论,政治与国际关系学院,秋季学期,1,学科基础课,2,1,16,吴欣雯,公管楼222,120,
POLI0031112026,05,国际关系导论,政治与国际关系学院,秋季学期,1,学科基础课,2,1,16,郑明磊,公管楼228,120,
POLI0031132002,01,基层治理实验,政治与国际关系学院,秋季学期,3,专业必修课,1.5,3,8,赵昕静,公管楼306,120,HIST0031122002
POLI0031132002,02,基层治理实验,政治与国际关系学院,秋季学期,3,专业必修课,1.5,3,8,王璐洁,法商楼129,110,HIST0031122002
POLI0031132002,03,基层治理实验,政治与国际关系学院,秋季学期,3,专业必修课,1.5,3,8,马明磊,传播楼116,130,HIST0031122002
POLI0031132002,04,基层治理实验,政治与国际关系学院,秋季学期,3,专业必修课,1.5,3,8,李琳睿,法商楼327,120,HIST0031122002
POLI0031132004,01,中国政府与政治实验,政治与国际关系学院,秋季学期,3,专业选修课,1.5,5,8,郑宁晨,公管楼308,40,HIST0031112004
POLI0031132004,02,中国政府与政治实验,政治与国际关系学院,秋季学期,3,专业选修课,1.5,5,8,何雯宇,社科楼301,40,HIST0031112004
POLI0031132029,02,政治学原理,政治与国际关系学院,秋季学期,3,专业选修课,2,1,16,徐璐洁,社科楼221,40,CHIN0031122005
POLI0031152007,01,基层治理课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,5,10,张睿峰,传播楼218,120,HIST0031142005
POLI0031152020,01,国际政治经济学课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,16,孙伟洋,传播楼218,110,
POLI0031152020,03,国际政治经济学课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,16,罗悦杰,法商楼425,120,
POLI0031152030,01,国际组织研究课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,18,李琳睿,法商楼204,30,
POLI0031152030,02,国际组织研究课程设计,政治与国际关系学院,秋季学期,5,专业必修课,3,1,18,胡宁晨,公管楼123,30,
TEAC0031112010,01,课堂教学技能案例研究,教师教育学院,秋季学期,1,专业必修课,2,5,10,徐璐磊,田家炳楼312,110,
TEAC0031112010,03,课堂教学技能案例研究,教师教育学院,秋季学期,1,专业必修课,2,5,10,刘欣敏,教一229,140,
TEAC0031112024,01,教育实习指导实验,教师教育学院,秋季学期,1,学科基础课,2.5,1,14,王敏晨,实验幼教楼220,120,
TEAC0031112024,02,教育实习指导实验,教师教育学院,秋季学期,1,学科基础课,2.5,1,14,谢欣敏,田家炳楼118,100,
TEAC0031112024,03,教育实习指导实验,教师教育学院,秋季学期,1,学科基础课,2.5,1,14,刘佳洋,教一516,120,
TEAC0031112024,04,教育实习指导实验,教师教育学院,秋季学期,1,学科基础课,2.5,1,14,郭静昕,实验幼教楼328,90,
TEAC0031112024,05,教育实习指导实验,教师教育学院,秋季学期,1,学科基础课,2.5,1,14,李峰杰,田家炳楼211,90,
TEAC0031132005,02,课堂教学技能实验,教师教育学院,秋季学期,3,专业必修课,2.5,5,10,梁洋佳,实验幼教楼522,120,EDUC0031112002
TEAC0031132005,03,课堂教学技能实验,教师教育学院,秋季学期,3,专业必修课,2.5,5,10,宋伟芳,教一215,120,EDUC0031112002
TEAC0031132005,04,课堂教学技能实验,教师教育学院,秋季学期,3,专业必修课,2.5,5,10,刘佳洋,教一129,100,EDUC0031112002
TEAC0031152015,01,教师职业道德,教师教育学院,秋季学期,5,专业必修课,2,1,12,何睿欣,田家炳楼214,50,PSYC0031132007;TEAC0031112010
TEAC0031152015,02,教师职业道德,教师教育学院,秋季学期,5,专业必修课,2,1,12,周博悦,教二213,40,PSYC0031132007;TEAC0031112010
TEAC0031152017,01,班级管理,教师教育学院,秋季学期,5,专业选修课,2.5,1,12,徐洋佳,实验幼教楼515,50,TEAC0031122016
TEAC0031172012,01,教师语言艺术课程设计,教师教育学院,秋季学期,7,专业选修课,2,3,12,吴晨楠,教一329,55,PSYC0031132007
TEAC0031172012,02,教师语言艺术课程设计,教师教育学院,秋季学期,7,专业选修课,2,3,12,黄宇然,田家炳楼104,45,PSYC0031132007
TEAC0031172012,04,教师语言艺术课程设计,教师教育学院,秋季学期,7,专业选修课,2,3,12,徐杰伟,田家炳楼415,55,PSYC0031132007
TEAC0031172018,01,微格教学,教师教育学院,秋季学期,7,专业选修课,1.5,3,8,赵楠琪,田家炳楼316,140,EDUC0031112002
TEAC0031172018,02,微格教学,教师教育学院,秋季学期,7,专业选修课,1.5,3,8,王璐磊,教二125,140,EDUC0031112002
TEAC0031172023,01,教育研究方法专题,教师教育学院,秋季学期,7,专业必修课,2,3,12,郭佳洋,实验幼教楼413,30,TEAC0031142011
TEAC0031172023,02,教育研究方法专题,教师教育学院,秋季学期,7,专业必修课,2,3,12,林华雯,田家炳楼429,40,TEAC0031142011
TEAC0031172023,03,教育研究方法专题,教师教育学院,秋季学期,7,专业必修课,2,3,12,周博悦,实验幼教楼216,30,TEAC0031142011
EDUC0031112005,01,教育数据分析实验,教育学部,秋季学期,1,专业必修课,2.5,9,8,林磊璐,教一306,40,
EDUC0031112007,01,学习科学导论实践,教育学部,秋季学期,1,专业必修课,1.5,5,8,刘洁昕,教一501,45,
EDUC0031112007,02,学习科学导论实践,教育学部,秋季学期,1,专业必修课,1.5,5,8,黄琳睿,教二408,55,
EDUC0031112007,03,学习科学导论实践,教育学部,秋季学期,1,专业必修课,1.5,5,8,胡昕静,田家炳楼121,35,
EDUC0031132014,04,教育测量与评价专题,教育学部,秋季学期,3,专业必修课,3.5,1,18,杨宇楠,实验幼教楼317,50,
EDUC0031152008,01,学习科学导论专题,教育学部,秋季学期,5,专业选修课,1.5,3,8,朱峰宁,田家炳楼322,90,EDUC0031112005
EDUC0031172016,01,教育测量与评价实验,教育学部,秋季学期,7,专业必修课,2.5,1,12,何敏琪,实验幼教楼226,90,EDUC0031112005
EDUC0031172016,02,教育测量与评价实验,教育学部,秋季学期,7,专业必修课,2.5,1,12,罗琪敏,教二113,100,EDUC0031112005
MATH0031112012,01,偏微分方程实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,宋磊洋,理科楼122,65,
MATH0031112012,02,偏微分方程实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,杨华杰,理科楼314,45,
MATH0031112012,05,偏微分方程实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,郭欣明,理科楼403,55,
MATH0031112014,01,数学建模实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,朱悦楠,信息楼326,40,
MATH0031112014,02,数学建模实验,数学科学学院,秋季学期,1,学科基础课,2.5,1,12,高洋琪,理科楼323,40,
